id,created_at,text
579998497690292224,2015-03-23 13:29:52,Sign in my office http://t.co/mBps52XZH8
579787433836986368,2015-03-22 23:31:10,Patriotism Vs Free Labor - https://t.co/fvs5Y8TUfr
579673583208693760,2015-03-22 15:58:46,We got Featured in @TechJuicePk - http://t.co/68A3kT3pZ9
579434855718526976,2015-03-22 00:10:09,A must read if you claim you know Data http://t.co/kdmWldCEnz
579160438933336064,2015-03-21 05:59:43,An old experience to cheer you up - https://t.co/GKn3XZLtd7
579142905706766336,2015-03-21 04:50:03,Reading http://t.co/0X4WpwOfnX
579018580517380098,2015-03-20 20:36:01,"کسی کردار کے آنسو ہیں شاید
کہانی میز پر بهیگی پڑی ہے"
579013656064712705,2015-03-20 20:16:27,"If you want to become an anomaly, you have to act like one. I don't understand the Entrepreneurs who take weekends off."
578697810566074369,2015-03-19 23:21:24,Good one http://t.co/CWqMbrfJpa
578696801965989889,2015-03-19 23:17:23,"If you live in a western country &amp; donate one quarter of your (average) income over your lifetime, you can cure 80,000 people from blindness"
578567152971751425,2015-03-19 14:42:13,RT @gbceducation: .@PredictifyMe's @zeeshanusmani shows @UN Envoy Gordon Brown how new tech will help create #SafeSchools in #Pakistan http…
578529443448254464,2015-03-19 12:12:22,"Pakistan, Please STOP this, I can't have sleepless nights anymore, It doesn't look good for a man to cry, Please - http://t.co/sxmlYJSO9s"
578526244016357376,2015-03-19 11:59:39,Frequency of Attack on Educational Institutes by countries #SafeSchools http://t.co/a33X5RTFFL
578284772402823168,2015-03-18 20:00:08,Had a wonderful meeting with the UK ex-Prime Minister Gordon Brown for Safe School Initiative for Pakistan at the UN HQ in New York.
578281033906462720,2015-03-18 19:45:17,"@partiallyd UN will be using Data Sciences to stop school bombings in Pakistan, Nigeria and Lebanon"
578260220016738304,2015-03-18 18:22:34,We have partnered with the UN to save schools all around the world pic with Gordon Brown -... http://t.co/b2W48wi3Au
578260146977128448,2015-03-18 18:22:17,We have partnered with the UN to save schools all around the world pic with Gordon Brown - http://t.co/lMIiEWGAaa http://t.co/mQN7TkSndF
578255624204644353,2015-03-18 18:04:18,RT @PredictifyMe: Our Chief Data Scientist @zeeshanusmani with Former British Prime Minister @GordonBrown talking about safe schools. http:…
578163685241298945,2015-03-18 11:58:58,Our New Site - http://t.co/91kub6cvuE http://t.co/endwiQB0hi
577761593074671616,2015-03-17 09:21:12,"My matriculation picture - Government Modern High School, Sukkur http://t.co/cdL10oWWp3"
577595777884790784,2015-03-16 22:22:19,"I am a Muslim, How Can I Help? - https://t.co/uhsYnaSSBZ http://t.co/Mp5yBWOhAm"
577594631350779904,2015-03-16 22:17:45,"I am a Muslim, How Can I Help? - https://t.co/uhsYnaSSBZ"
577593354457853952,2015-03-16 22:12:41,"Hi Everyone. Here are all three novels in English, Translated by wonderful Kulsum Abbasi 

First Part 1 – Passage... http://t.co/7xnagllhWA"
577455057865695234,2015-03-16 13:03:09,Released a commercial version of our product - Soothsayer http://t.co/dJdXtdII5p
577428403684556800,2015-03-16 11:17:14,"Team @PredictifyMe - @zeeshanusmani Rob Burns, and Marcy Bucci http://t.co/u7aVcCxJET"
577397602871828480,2015-03-16 09:14:50,"An old article, published by TechJuice -... http://t.co/QJlbvFHJgq"
577396739314974721,2015-03-16 09:11:24,An old article - http://t.co/2v8IKvAlHf
577284946345201664,2015-03-16 01:47:11,"Here are the copies of my three short novels. Feel free to share and keep me in your prayers.

First Part 1 –... http://t.co/X6ngaGWqcv"
577225084110286848,2015-03-15 21:49:19,The CEO of Predictify - Rob Burns http://t.co/u4NGd2fEUy
577012719553028096,2015-03-15 07:45:27,Suicide Bombing Attack on Lahore Church - May God Help Pakistan -... http://t.co/BmIaWZYnOe
576976987195064321,2015-03-15 05:23:28,Our New logo Predictify.me http://t.co/OSsPDa9LxJ
576975408131887105,2015-03-15 05:17:11,Our new logo @PredictifyMe http://t.co/vaAa39g92a
576899733886758912,2015-03-15 00:16:29,"Today is the day my father left me 3 years ago, May Allah give him Maghfirah, a very nice place in Jannah, and a... http://t.co/0Dhr9uHqNA"
576615628846534656,2015-03-14 05:27:33,"We are our own government, our body is our country, and we can elect leaders for this country."
576223263010996224,2015-03-13 03:28:26,Our first IPhone App coming soon :-) http://t.co/anLKRamUUO
576097749696950272,2015-03-12 19:09:41,Governor's Library http://t.co/FFluMZ7R9T
576047884556206080,2015-03-12 15:51:32,Odds of Dying in a Terrorist Attack - https://t.co/ENPqHVZchk
575524480992280576,2015-03-11 05:11:43,Cricket World Cup and Terrorism - https://t.co/klD4VeCaRF #CricketWorldCup
575152181143339009,2015-03-10 04:32:20,Speechless http://t.co/hSTyFhXdec
573992114217943040,2015-03-06 23:42:38,Reading http://t.co/4VZgBRmL19
573969409108279298,2015-03-06 22:12:25,And the machine comes. I7 with 16 GB Ram.  Let's go with R and Vertica http://t.co/FBJYAAxTFC
573688466841690113,2015-03-06 03:36:03,"21,000 registered for the Geospatial Intelligence Course, 1,170 passed, I am one of them - https://t.co/jGXOyw245z"
573000297464913920,2015-03-04 06:01:31,A Must Read article - http://t.co/fZb0Qt76AW
572981709479792641,2015-03-04 04:47:39,Well Done Pakistan! http://t.co/frsYHcN8Uk
572888580810530816,2015-03-03 22:37:36,A very good book. Glad to read  on the first day of release. A must for all customer facing data scientists. http://t.co/lFxiftUKZr
572655663802916864,2015-03-03 07:12:04,Let's hope the contents are better than the title http://t.co/hvqXehjQAe
572528700299862016,2015-03-02 22:47:33,"Big news, we have received 100,000 US$ credit from Google Startup Program. Way to go @PredictifyMe http://t.co/zRvwrHg9gM"
572212707857969152,2015-03-02 01:51:55,Very good issue http://t.co/SThI89qatj
571918425695653888,2015-03-01 06:22:33,Books and Coursera - my life reduced down to two words over the weekend
571763485656408064,2015-02-28 20:06:52,Finally someone know what to write and his to write. http://t.co/rEx5svUG26
571760477023436800,2015-02-28 19:54:55,نفس اور ضمیر دو استاد ہوتے ہیں ، ایک وقت میں آدمی ایک ہی کی کلاس میں بیٹھ سکتا ہے .
571759993411788801,2015-02-28 19:52:59,آنسو کبھی یتیم نہیں ہوتے
571531608471298048,2015-02-28 04:45:28,Very good issue http://t.co/cacC5eBlIJ
571486624107905025,2015-02-28 01:46:43,No sleep for 30 hours and you received this book.  Well sleep can wait http://t.co/krFrCYUGjk
571463234005442560,2015-02-28 00:13:46,Heaven... http://t.co/pVdqAHyDHa
571055025574842368,2015-02-26 21:11:42,"Received 10,000$ for Amazon Web Service Startup Accelerator Program for @PredictifyMe  http://t.co/vwsuxey1Xu"
570735242975301633,2015-02-26 00:01:00,We need this in Pakistan http://t.co/viDK7cxjW4
570069546553516032,2015-02-24 03:55:45,What a speech to end the day with - Salute to Sir Syed Ahmed Khan - http://t.co/l8Xypoljvz
570038974066114560,2015-02-24 01:54:16,One more to go before I sleep http://t.co/sOvxFGyS8R
569986468938158081,2015-02-23 22:25:38,A must read for all in Big Data business http://t.co/stQ4fQ1F2k
569924353539887104,2015-02-23 18:18:49,Wonderful read on the power of data. http://t.co/m9jnpBpUZK
569567086999150592,2015-02-22 18:39:10,I don't like NoSQL. Reading to justify my reasons http://t.co/usZsFC0Vb6
568927286998802434,2015-02-21 00:16:50,"Pakistan Body Count - Our New Logo -
Please subscribe to our Twitter Feed @PBCUpdate http://t.co/v1sRX0yhHL"
568490724204916736,2015-02-19 19:22:05,Good one :-) http://t.co/oMzAMaWGHo
568458893971623936,2015-02-19 17:15:36,Reading and Laughing http://t.co/TOrBEbBQ6I
568132273566048256,2015-02-18 19:37:44,Let's do it http://t.co/mXgsh7EaxD
567919686496681984,2015-02-18 05:32:59,"RT @KirkDBorne: Spot on!
'The Island of #Research'
Beware Data Analysis Jungle!
http://t.co/PpVDu7ZyP3
#DataScience HT @DiegoKuonen http://…"
567755493872250880,2015-02-17 18:40:32,Cary Afternoon http://t.co/9ggiNYvVVw
567516664523419648,2015-02-17 02:51:31,3rd book of the day :-) http://t.co/DJrgy5q4fE
567373843720044545,2015-02-16 17:24:00,Reading http://t.co/rrrNvYLcTB
567121261365837824,2015-02-16 00:40:19,Back home. http://t.co/7dPov5WdJq
566750684419080195,2015-02-15 00:07:47,First Selfie http://t.co/J1Ib7a9uWF
566389104732942336,2015-02-14 00:11:00,Last Presentation of the Summit #PASanDiego http://t.co/79lnvxksHW
566360046754201600,2015-02-13 22:15:32,Eman Elghoneimy of Sony Entertainment talking about Hadoop Evolution #PASanDiego http://t.co/suVJxdfKZT
566316666598854656,2015-02-13 19:23:09,"In a conference When someone ask you How old are you, it doesn't mean how old are you. It means how old is your company :-).  #PASanDiego"
566310878849429504,2015-02-13 19:00:09,Here comes my favorite topic #pasandiego http://t.co/oxPB1HS7EZ
566275197833981953,2015-02-13 16:38:22,Fei long of whopa http://t.co/CdhiCPVoVI on data sciences with 300 million  users #pasandiego http://t.co/rKh2KEvxF9
566056256033411073,2015-02-13 02:08:22,What a great day it was #PASanDiego http://t.co/pEOJwCt7fi
565950117908205568,2015-02-12 19:06:37,Eric Daly VP Sony Pictures http://t.co/TIE9WORmIf
565919852078956545,2015-02-12 17:06:21,Listening to Xin Fu  data scientist at LinkedIn http://t.co/nCeEvhaO4i
565908031032938496,2015-02-12 16:19:23,Let the fun begin #PASanDiego http://t.co/oX2O3OBLKr
565725656403955712,2015-02-12 04:14:41,So excited for #PASanDiego tomorrow.
565538174186041344,2015-02-11 15:49:42,This is one good book http://t.co/27LZ1ADTWD
565198696930091008,2015-02-10 17:20:44,Will be heading to #PASanDiego tomorrow. Will be available to meet.
565174737060773889,2015-02-10 15:45:32,I will be in San Diego Insha Allah for couple of days to attend the Predictive Analytics. Anyone likes to meet? - http://t.co/l7UFbDIjWP
564949629209686018,2015-02-10 00:51:02,"Lenovo Appy Hour - this is where I've presented my talk ""Getting Naughty with Big Data"" - https://t.co/TrWRj5iNan"
563811933556854784,2015-02-06 21:30:14,Reading http://t.co/mdxo551ot4
563464072071741440,2015-02-05 22:27:58,Now Reading http://t.co/D9VMDchgCH
563384831556730880,2015-02-05 17:13:05,Reading http://t.co/IuojQ73Mk5
563125808450244610,2015-02-05 00:03:49,What a wonderful book http://t.co/dwqAKlkpp0
563024018492915712,2015-02-04 17:19:21,کبر جب انگڑائی لیتا ہے تو بندہ mentor بن  جاتا ہے .
562674165409652738,2015-02-03 18:09:09,Welcome from Parking lot http://t.co/f362Cxygvs
561510940584452096,2015-01-31 13:06:55,کسی کے لئے دل میں غیظ و غضب رکھ کے نماز پڑھنے والے لوگ آخر پہ دعا میں رحم کیسے مانگتے ہیں ؟
561506874265444352,2015-01-31 12:50:45,Passed Coursera Data Science Specialization with cumulative 97.38% - Alhamdo Lillah https://t.co/9T0VhpXKRE
560817208608440321,2015-01-29 15:10:16,My third novel got published today. http://t.co/TyHdAWUs2A
560611123997974529,2015-01-29 01:31:22,Alhamdo Lillah. I have started a two year long writing project today. http://t.co/oQH09dJZDA
560490350511665152,2015-01-28 17:31:27,@Rabaail @Nash It's zeeshan@predictify.me
559231202658246658,2015-01-25 06:08:03,Ghulami-e-Rasool Aur Jazbat - http://t.co/Qi1XeBc4IW
558584545839419393,2015-01-23 11:18:28,"Guys, Please support our Drones Project @ KickStarter, even a dollar would count, Share it among your networks  - https://t.co/7l1nS0iKty"
558479966677893123,2015-01-23 04:22:54,Abdul Latif Jameel Poverty Action Lab by MIT - Very good work - http://t.co/16h0Ff7gJU
558079264046981121,2015-01-22 01:50:39,Wonderful evening and a great crowd at #AppyHourRDU Thanks for Inviting @ErinMonday
558077377188999169,2015-01-22 01:43:09,RT @TheycallmeAC: And the winner of #AppyhourRDU is.... http://t.co/m4sI4JjSKE
557865999329153026,2015-01-21 11:43:13,"My third novel goes to press today, Alhamdo Lillah http://t.co/9ljPlF53YF"
557757637501394944,2015-01-21 04:32:38,If everyone lives like an American - http://t.co/cJtd7SLOb0
557675626392719362,2015-01-20 23:06:45,Found the first edition of 1952 Ibn Khaldun and Tamerlane by Walter Fischel  Yay! http://t.co/9vyvZ3pBtp
557384232809414657,2015-01-20 03:48:51,"""Everyone you will ever meet knows something you don’t"". ~ Bill Nye"
557364960322662404,2015-01-20 02:32:16,Life in Weeks - http://t.co/kfzkUApbxc
557313119895437313,2015-01-19 23:06:16,"and a person 15 years or older between 2011-2020 will generate 20TB of data/person/year
2/2"
557313062630600705,2015-01-19 23:06:03,"Our estimate: someone 20 years or older between 2000-2010 has generated 1TB of data/person/year 
1/2"
557058495473016833,2015-01-19 06:14:29,Pakistan has the third lowest cost of living in the world - http://t.co/p2tR8Gxe2m
556956716706058241,2015-01-18 23:30:03,"In the world of Big Data, worrying about Privacy is as good as a sex worker worrying about virginity."
556953743158427648,2015-01-18 23:18:14,"When the world talks about comet landing, we in Pakistan post the pictures of tank full of gas and feel proud about it."
556929087139504130,2015-01-18 21:40:16,Walk with nature http://t.co/SWNk70uH3R
556925846947373056,2015-01-18 21:27:23,A wise man is one who understands his own biases.
556625278945218560,2015-01-18 01:33:02,Reading http://t.co/1d29ODxw7U
556506262616408064,2015-01-17 17:40:07,"@chrisalbon ok, thanks."
556504731477360640,2015-01-17 17:34:01,"@chrisalbon Two question, what is the complete name of Data Sets book in your cover image? and where are you based in?"
556503141936812032,2015-01-17 17:27:43,"@chrisalbon Hi, Loving your posts on @partiallyd You may like to check out https://t.co/T8CP6BuO3g"
556502576443977728,2015-01-17 17:25:28,We got press for our Drone's book campaign - http://t.co/tbNEplD9oY
556346019890601984,2015-01-17 07:03:22,http://t.co/aClDiC3eCY
556231175350394881,2015-01-16 23:27:01,We got featured for our work in Healthcare - http://t.co/qdKTTJsV0C
556228438097661955,2015-01-16 23:16:08,We are in the list of StartUps people should be watching for in 2015 - http://t.co/C0EvtDei9f
556215115268517889,2015-01-16 22:23:12,Reading http://t.co/7595jaWlrS
555869024328761344,2015-01-15 23:27:57,I will be speaking at AppyHour by Lenovo on 21st about getting naughty with data sciences :-) Hope to see you there - http://t.co/JgvUPFxoQK
555868599064068096,2015-01-15 23:26:16,RT @DOitApps: REASON #2 to attend #AppyHourRDU - Fulbright Scholar @zeeshanusmani on Suicide Bombings &amp; Halloween Candy http://t.co/YpxhA7c…
555862152750587904,2015-01-15 23:00:39,Good Read - http://t.co/Ast3gneQAn
555303709283196930,2015-01-14 10:01:35,"Looking for this book, if anyone from Iran or Persian speaker can help? http://t.co/bCIekQ2sMc"
555276244351074304,2015-01-14 08:12:27,Reading http://t.co/qXX4ePOD39
554810255562252289,2015-01-13 01:20:47,"We are Pakistan, we will crush terrorism. Bada Dushman Bana Phirta Hai Jo Bachon Se Larta Hai - http://t.co/O6G9cRuUcc"
554460716099723264,2015-01-12 02:11:50,@ErinMonday it's zeeshan@predictify.me
554414145207279616,2015-01-11 23:06:47,Reading http://t.co/Jp7GH7vzpo
554026800620531712,2015-01-10 21:27:37,Reading http://t.co/dNV7QPsgBe
553672038393847810,2015-01-09 21:57:55,Wait is over. Finally I find it http://t.co/9D3Ffy6OI6
553449417924423680,2015-01-09 07:13:18,"Looking for Database expert, immediate opening. Knowledge of NSQL and MngoDB is a big plus (zeeshan@predictify.me)"
553444490862919681,2015-01-09 06:53:43,Reading http://t.co/avG0uoz4V0
553389783133986816,2015-01-09 03:16:20,Good one http://t.co/UWpxzDoOvt
553294356346441728,2015-01-08 20:57:08,RT @PredictifyMe: A good paper on visualization zoo - http://t.co/BYEtEDKGyB
553144542728568832,2015-01-08 11:01:50,Reading http://t.co/GTk5bDd4IU
553032788191227904,2015-01-08 03:37:46,Please support our campaign for the drones book. Even a dollar would be fine just to show your support. do share - https://t.co/PbNdsBzr59
552996121464029184,2015-01-08 01:12:04,Fortune Cookie ... http://t.co/JDU0KV7SXS
552891970327445505,2015-01-07 18:18:12,Reading http://t.co/RfEnqbB0dm
552274543914803200,2015-01-06 01:24:46,@JonathanLanday it's ok. Thx
552248058147508225,2015-01-05 23:39:31,@ZahraPeer Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552247938156863488,2015-01-05 23:39:03,@mattapuzzo Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552247858658033664,2015-01-05 23:38:44,@JonathanLanday Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552247765548679168,2015-01-05 23:38:22,@mgsledge Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552247624754298880,2015-01-05 23:37:48,@timcraigpost Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552247542466228224,2015-01-05 23:37:29,@Adil_Jawad Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552247463353282561,2015-01-05 23:37:10,@DawarSafdar Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552247386853371904,2015-01-05 23:36:51,@NicRobertsonCNN Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552247309464260608,2015-01-05 23:36:33,@AounSahi Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552247206749954048,2015-01-05 23:36:09,@markmagnier Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552246989954777090,2015-01-05 23:35:17,@sayahcnn Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552246898237919233,2015-01-05 23:34:55,@npwcnn Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552246815064866817,2015-01-05 23:34:35,@QasimNauman Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552246727995293696,2015-01-05 23:34:14,@SaeedShah Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552246642590879744,2015-01-05 23:33:54,@SangerNYT Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552246556339212291,2015-01-05 23:33:33,@RohdeD Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552246431357345792,2015-01-05 23:33:04,@EricSchmittNYT Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552246209499648002,2015-01-05 23:32:11,@declanwalsh Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552246112351174656,2015-01-05 23:31:48,@froomkin Please do share and support our project at KickStarter for Drone Casualties in Pakistan Book  - https://t.co/PbNdsBzr59
552227397299625985,2015-01-05 22:17:26,@PhotosByDrones Please do share and support our project at KickStarter - https://t.co/PbNdsBzr59
552227368455401472,2015-01-05 22:17:19,@drones Please do share and support our project at KickStarter - https://t.co/PbNdsBzr59
552227335291027456,2015-01-05 22:17:11,@DroneWatchers Please do share and support our project at KickStarter - https://t.co/PbNdsBzr59
552226892880044032,2015-01-05 22:15:25,@TBIJ Please do share and support our project at KickStarter - https://t.co/PbNdsBzr59
552226789301686274,2015-01-05 22:15:01,@codepink Please do share and support our project at KickStarter - https://t.co/PbNdsBzr59
552226715309985793,2015-01-05 22:14:43,@everycasualty Please do share and support our project at KickStarter - https://t.co/PbNdsBzr59
552205308773556226,2015-01-05 20:49:39,"Just Launched My First KickStarter Campaign for Drone Book, Please do share among your networks - https://t.co/PbNdsBzr59"
551637758100660224,2015-01-04 07:14:25,Reading http://t.co/yJ5jRAFF45
551592809627938816,2015-01-04 04:15:48,"Received my DNA map today, out of 19,000 genomes, 1% bad genes. The biggest Bad News they found is I lack Empathy :-) http://t.co/uGdFXTws28"
551579622820044800,2015-01-04 03:23:24,"""It seems necessary to me that people be willing to sound foolish and listen to others sound foolish."" ~ Issac Asimov @jason_pontin"
551465689941553153,2015-01-03 19:50:40,Reading http://t.co/jPL0RduTTj
551186756478177280,2015-01-03 01:22:17,Reading http://t.co/cPusO8fajm
551055990926626816,2015-01-02 16:42:41,Reading http://t.co/bKiIiTzO9B
550360088381497345,2014-12-31 18:37:24,"نہیں معلوم اب کے سال مے خانے پہ کیا گزری 
ہمارے توبہ کر لینے سے پیمانے پہ کیا گزری
Happy New Year Everyone"
550169262921617408,2014-12-31 05:59:08,@ErinMonday you may like to read this - https://t.co/T8CP6BuO3g
550169117119250432,2014-12-31 05:58:33,@ErinMonday Sure. I am in Cary for good now :-)
550137713354366976,2014-12-31 03:53:46,"Anyone lives in Sialkot, near by Iqbal Road? Need some help to get 2 books? Its urgent"
550037176508235778,2014-12-30 21:14:16,"کہتا ہے کون نالہ بلبل کو بے اثر
پردے میں گل کے لاکھ جگر چاک ہو گئے

Reading Reza-e-Almas by Mufti Saeed Ahmed Sb"
549995516084633600,2014-12-30 18:28:44,Reading http://t.co/qL5cO7uxrs
549462340476096512,2014-12-29 07:10:05,الله کی معرفت جتنی بڑھ جاتی ہے ، زبان اتنی ہی گونگی ہو جاتی ہے .
549317783767744513,2014-12-28 21:35:40,"Not Reading Anything, got sever Flu :-)"
549088694716891136,2014-12-28 06:25:21,Predictive analysts need to use Predictive Analytics to predict the future of Predictive Analytics
549028748092538882,2014-12-28 02:27:08,The use of different religion words in books between 1900-2008 by Google Ngram Viewer http://t.co/9fEua7T9GK
549002525698170880,2014-12-28 00:42:56,Watching ... http://t.co/5QJ7MYOGrH
548949815342936064,2014-12-27 21:13:29,Reading http://t.co/Vijgb1MmwS
548712601929400320,2014-12-27 05:30:53,Very good article - https://t.co/sgnyOMSo8L
548699348867903488,2014-12-27 04:38:13,"RT @CostsOfWar: Read the latest paper published by Costs of War: ""The Impact of Drone Strikes in Pakistan."" http://t.co/KtJfqjbyxW"
548694547937918976,2014-12-27 04:19:09,How can I play with statistics and not to be mean to people? an ever growing business challenge I am facing.
548238492116209664,2014-12-25 22:06:56,Foreign Debt of Pakistan explained - http://t.co/45eIjorDtW
547929152356364289,2014-12-25 01:37:44,Half of my country suffers from Apophenia - the experience of seeing patterns or connections in random or meaningless data :-)
547693390469808128,2014-12-24 10:00:54,exploring F# - http://t.co/6OpL8wFTJ6
547576471225921538,2014-12-24 02:16:18,Reading http://t.co/h7eGy9itvo
547544946996420608,2014-12-24 00:11:02,@rdpeng Hi. I am wondering if you will publish the list of Top 25 Data Scientists from your class based on all 10 courses? would be awesome
547507468306493440,2014-12-23 21:42:07,@ZahraPeer Check this out - http://t.co/6AVaePpOkW
547507013694283776,2014-12-23 21:40:18,We believe Machine Learning is the Shah Wali-Ullah of Data Sciences.
547177532542705666,2014-12-22 23:51:04,@ZahraPeer there are few in life who can change the weather.  Their presence is enough
547175662545821699,2014-12-22 23:43:38,I am under the weather and received a set of goodies from someone who changes the weather :-) http://t.co/OYUqwK3zks
546547288999739392,2014-12-21 06:06:42,"Oh Man, now the whole world knows, Random Forest and Gaussian SVM were two of my secret allies - http://t.co/zsLUzrKNX5"
546544656511930368,2014-12-21 05:56:15,And the flaws in DNN - http://t.co/v6IKb7y8xv
546519190849744897,2014-12-21 04:15:03,"نہ ملا کر اداس لوگوں سے 
حسن تیرا بکھر نہ جائے کہیں"
546507188869799936,2014-12-21 03:27:22,"I can clearly see the death of IBM Analytics,Hundreds of Startups in this space will definitely suffocate the giants. http://t.co/2c6eO3vPxY"
546443361360838656,2014-12-20 23:13:44,Passed with 100%. Alhamdo Lillah http://t.co/EsgcS7pISH
546181414354702336,2014-12-20 05:52:51,A must read article for Entrepreneurs - Raise customers before you raise capital - http://t.co/g18PNl2r0W
546178544247009280,2014-12-20 05:41:27,"The Actual Bukahri Hadees, Bany Quraydah and Peshawar School Killings - http://t.co/A2y72MElqm"
546162443601580032,2014-12-20 04:37:28,اپنے آپ میں گم ہوجانا ، دنیا میں گم  ہوجانے سے کہیں بہتر ہے
545849220415356928,2014-12-19 07:52:50,And there are few candidates who are too professional to work for a StartUp :-)
545847490017501184,2014-12-19 07:45:57,ایسا نہیں ہوتا کے الله شکر کا دروازہ کھول دے اور نعمت کا بند کردے
545638955585400832,2014-12-18 17:57:19,Reading http://t.co/bOSH9QqzCo
544941439046938625,2014-12-16 19:45:38,What a wonderful book http://t.co/cvoAUen9Lc
544811557293920256,2014-12-16 11:09:32,"To all Malala haters, so she was planted by ""foreign hand"", Ok, so what have you done with your ""local hand"", killed another 100 Malalas ."
544811298295644160,2014-12-16 11:08:30,Passed with Distinction #Coursera - https://t.co/iORPsoKfiX
544710118961856512,2014-12-16 04:26:27,http://t.co/hgyDJdptDe
544683677712924674,2014-12-16 02:41:23,Listening http://t.co/vMwbtCS9li
544046217282744321,2014-12-14 08:28:20,Good reminder http://t.co/8NllgvFfU4
543879631020257280,2014-12-13 21:26:23,Reading http://t.co/pg58SHZEr3
543663402108071936,2014-12-13 07:07:10,What plant remembers - that would be real interesting - https://t.co/ttbs1ULJFv
543476583944970240,2014-12-12 18:44:49,Impact of Drone Strikes in Pakistan -  http://t.co/20kd7K2M8W  @codepink @DroneReads @ArifAlvi @DrAwab @CostsOfWar
543280600745254912,2014-12-12 05:46:03,Now Reading http://t.co/qV6dpkNPoP
543280458801614848,2014-12-12 05:45:29,Finish Reading http://t.co/DtO1xi0r28
543190253985878017,2014-12-11 23:47:03,Only an Atheist can work with and appreciates NoSQL :-)
543065194906542082,2014-12-11 15:30:06,Passed Social Entrepreneurship with Distinction - https://t.co/diSYXxdXRw
542868439107633153,2014-12-11 02:28:16,بد ترین ملاوٹ علم میں جھوٹ کی ہے .
542867761865965568,2014-12-11 02:25:35,"Aaah, Nassim Taleb, my swans are white :-)"
542571445629747200,2014-12-10 06:48:07,Working with Guts Feeling in the Age of Big Data is a Crime.@analyticbridge
542548326026334208,2014-12-10 05:16:15,"Wee have immediate openings for Word Press Developer and Database Developer (SQL Server). Send me your CVs, you can work from home"
542524738552098817,2014-12-10 03:42:31,"In a country of Bill Gates and Warren Buffet, one needs to see that? - http://t.co/FXX2KTLgWw RIP Humanity, RIP Human Rights"
542523748864098304,2014-12-10 03:38:35,Must Read - http://t.co/j7h4V65Bbu
542516500725104640,2014-12-10 03:09:47,علم خرچ نہ کرنے والے کا علم جمع بھی نہیں ہوتا
542515807461195776,2014-12-10 03:07:02,عموما شکایت اور سچ میں اتنا ہی فرق ہوتا ہے جتنا شائقین اور کھلاڑی میں، یا جتنا خواہش اور استعداد میں
542445276342915072,2014-12-09 22:26:46,Reading http://t.co/UgtZZZnTL1
542159220800749568,2014-12-09 03:30:05,"Looking for Database expert, should know SQL Server. MongoDB or NoSQL is a big Plus. We have immediate opening, part timers are also welcome"
542095096528003072,2014-12-08 23:15:17,Reading http://t.co/WzatzRqVgk
541419969897299969,2014-12-07 02:32:34,جو شخص اپنے آپ کو معاف نہیں کر سکتا ، اس سے کسی اور کو معاف کردینے کی امید رکھنا فضول ہے
541351131222638592,2014-12-06 21:59:02,This is what happens when you let your wife drivers you car.  We are all safe though.  RIP Mazda http://t.co/axkSM7gv7J
541118319596949504,2014-12-06 06:33:55,Looking for a Paying-Guest (AirBnB) type furnished room in Islamabad for 6 months lease for inter-city employees. Any recommendations?
540701332370649089,2014-12-05 02:56:58,"""La Ilaha Illallah is a caravan of Hope"" ~ A wise man to me today"
540376784043507712,2014-12-04 05:27:19,"پھرتا ہے سوالات لئے پورے شہر میں
اندرکا مسافر ہے جستجو کے سفر میں"
540279918979215360,2014-12-03 23:02:25,Reading http://t.co/uoLOCygkJK
539974564902871041,2014-12-03 02:49:03,Reading http://t.co/bWK2jEcTnt
539633519627337728,2014-12-02 04:13:51,I can clearly see a day when penalty for deleting someones online identity or social profile would be equal to murder.
539630793078091776,2014-12-02 04:03:01,Very little difference between a magician and data scientist now a days http://t.co/y3LpVxdN41
